"","id","NAME","host.id","host_identity_verified","host.name","neighbourhood.group","neighbourhood","lat","long","country","country.code","instant_bookable","cancellation_policy","room.type","Construction.year","price","service.fee","minimum.nights","number.of.reviews","last.review","reviews.per.month","review.rate.number","calculated.host.listings.count","availability.365","house_rules","license"
"302",1167578,"Nice renovated apt, prime location!",74507894043,"verified","Jones","Manhattan","Upper West Side",40.78,-73.98249,"United States","US",FALSE,"moderate","Entire home/apt",2008,"$61 ","$12 ",30,48,"6/11/2019",0.55,3,1,276,"We want our guests to be comfortable and enjoy not just our house but our city.  To those ends we welcome inquiries about what to do and where to go.  Our guests should feel free to use the kitchen and living room and not feel confined to ""their room"". Store your food in the fridge, eat your meal on the terrace, read a book on the couch or hammock.  We request only your general consideration of living with others.  Our one hard and fast rule is: No smoking on the property. ",""
"303",1168131,"Brooklyn Writer's Nook",55936255796,"unconfirmed","Morrison","Brooklyn","Bushwick",40.70514,-73.91922,"United States","US",TRUE,"strict","Private room",2019,"$901 ","$180 ",5,47,"6/29/2019",0.49,3,1,68,"",""
"304",1168683,"Private Bedroom in Large NYC Apartment",6985874676,"unconfirmed","Robinson","Manhattan","Inwood",40.86713,-73.92811,"United States","US",TRUE,"moderate","Private room",2012,"$1,189 ","$238 ",2,120,"6/30/2019",1.27,4,1,398,"Be respectable, try to keep the place clean (no wearing shoes in the house!), and no wild parties, please! No smoking, please. I only ask that you treat my home as you would treat your own! When leaving the apartment, please always lock both locks on the door. Please shut off all the lights, air conditioner, TV, etc. before you leave. Please take your shoes off inside the apartment.",""
"305",1169235,"Large, Sunny Room East Village NYC",56474437179,"unconfirmed","Elliott","Manhattan","East Village",40.73198,-73.98881,"United States","US",FALSE,"strict","Private room",2008,"$783 ","$157 ",3,52,"1/10/2019",0.63,4,1,135,"",""
"306",1169788,"Great Large 3 BR/2 Bath Duplex with Private Patio!",62372364631,"verified","Morrison","Manhattan","East Village",40.72542,-73.97986,"United States","US",TRUE,"strict","Entire home/apt",2009,"$69 ","$14 ",2,48,"6/16/2019",0.48,4,4,86,"",""
"307",1170340,"",85903420392,"unconfirmed","Perry","Manhattan","Washington Heights",40.83494,-73.93869,"United States","US",TRUE,"strict","Entire home/apt",2003,"$1,018 ","$204 ",3,32,"5/24/2019",0.43,1,2,412,"Since it's a vegetarian house, please don't bring meat or fish into the house! Smoking outside please.",""
"308",1170892,"",48659572099,"verified","Stewart","","Chinatown",40.71659,-73.98945,"United States","US",TRUE,"flexible","Entire home/apt",2014,"$651 ","$130 ",25,43,"6/17/2019",0.42,5,1,87,"- No shoes in apartment - No parties - Enjoy yourself!",""
"309",1171444,"",92124810462,"verified","Thompson","Manhattan","West Village",40.72966,-74.00243,"United States","US",TRUE,"strict","Entire home/apt",2010,"$935 ","$187 ",30,39,"6/25/2019",0.44,2,1,-9,"",""
"310",1171997,"Gigantic Private Brooklyn Loft!",69516552829,"unconfirmed","Moore","Brooklyn","Greenpoint",40.72898,-73.95552,"United States","US",TRUE,"moderate","Entire home/apt",2003,"$784 ","$157 ",1,50,"5/13/2014",0.5,4,1,47,"No smoking, no pets.",""
"311",1172549,"Condo Apartment with laundry in unit",67156618342,"verified","Douglas","Bronx","Kingsbridge",40.87207,-73.90193,"United States","US",FALSE,"strict","Entire home/apt",2009,"$55 ","$11 ",30,4,"1/2/2019",0.35,5,2,315,"Our home is well cared for and loved. We would love to invite people who respect personal spaces and enjoy an exotic looking home. Please note that our home is a non-smoking home.",""
"312",1173101,"1BR: See Central Park from Terrace!",948625792,"verified","Howard","Manhattan","Upper West Side",40.77728,-73.97818,"United States","US",FALSE,"moderate","Entire home/apt",2008,"$989 ","$198 ",13,38,"2/15/2019",0.39,3,1,105,"No drugs, no smoking, no pets (our dog is enough pet for us). Make sure the front door is shut securely when you come and go, as our dog Lucy likes to sneak out and explore when we're not looking! No additional guests or visitors without prior permission. If you'd like to have guests over please ask us first.",""
"313",1173654,"Private room in cozy Greenpoint",22329339249,"verified","Hill","Brooklyn","Greenpoint",40.72646,-73.95341,"United States","US",FALSE,"flexible","Private room",2004,"$1,029 ","$206 ",3,29,"6/16/2019",0.36,1,1,87,"#NAME?",""
"314",1174206,"Food & Music Dream Apartment in Williamsburg",46265383607,"verified","Chapman","Brooklyn","Williamsburg",40.71015,-73.96101,"United States","US",FALSE,"strict","Entire home/apt",2015,"$291 ","$58 ",4,59,"6/23/2019",0.6,3,1,52,"No smoking, No animals—we already have enough! No house parties. The maximum number of guests allowed in this room is one. Additional guests are not allowed unless they're just stopping in for a brief visit—still, please do clear it with me first.  I am trustworthy, clean and respectful and I expect my guests to be the same.  This is a calm, quiet neighborhood, so we ask that guests please adjust their decibels accordingly.  I ask that guests leave rooms the same way  they found them, making sure to clean up after cooking, to take hair out of the drains, and to put trash in trashcans.  Please  make yourself at home and feel free to use all my kitchen stuff.  No pets allowed. No smoking. No storage permitted outside of rented room, outside of basket and pockets on shower curtain for toiletries in bathroom that I'll  point out to you.  Guests will please keep perishables in a college-size refrigerator dedicated to their use in the kitchen.",""
"315",1174758,"French Garden cottage off Bedford",12636519384,"verified","Reed","Brooklyn","Williamsburg",40.71903,-73.9597,"United States","US",FALSE,"flexible","Entire home/apt",2005,"$787 ","$157 ",1,68,"6/7/2019",0.67,3,2,189,"We expect guests to be clean, neat and respectful. Communication is very important. No smoking indoors and no pets.",""
"316",1175311,"",46734985483,"verified","Perkins","Manhattan","East Harlem",40.80892,-73.93985,"United States","US",TRUE,"moderate","Entire home/apt",2016,"$269 ","$54 ",14,26,"11/25/2015",0.27,5,3,132,"Greetings! Check-in: 5pm onwards - please contact me to schedule a time Check-out: 11am If you need an earlier or later check in time, please let me know, and I will do my best to accommodate if I can. Please contact me through the Airbnb prior to booking. Please do not hesitate to call or text or both if you need assistance during your stay. I only accept reservations from Airbnb members that have:  -A profile photo showing their face :-) -ID verification No smoking in the house or on the property, please. You may use coffee maker & electric kettle for tea/coffee and you are welcome to store things in the fridge. No guests allowed in the house but those who have a reservation. If you need to reach me for any reason before or during your stay, please do not hesitate to text me or call any time. We look forward to meeting you!",""
"317",1175863,"Luxury 3 bed/ 2 bath apt in Harlem w/ terrace",44227072273,"unconfirmed","Henderson","Manhattan","Harlem",40.80276,-73.9567,"United States","US",TRUE,"moderate","Entire home/apt",2007,"$725 ","$145 ",14,31,"3/1/2022",0.31,5,1,81,"Please do not smoke in the house. If you smoke outside please be curteous and dispose of your cigarette butts. We have small children and would rather not have them picking those up outside. Please also keep the noise level down and be respectful of our neighbors.",""
"318",1176415,"One Bedroom Mini studio - Free WIFI",49542841946,"unconfirmed","Hawkins","Queens","Astoria",40.77635,-73.93426,"United States","US",TRUE,"moderate","Entire home/apt",2022,"$612 ","$122 ",2,198,"5/31/2019",2.01,1,1,42,"Please no smoking inside.  During the warmer months, please bring your conversations inside after 10 pm on weekdays and 11 pm on weekends. No gatherings/parties with more than 6 outside guests without my expressed consent are not allowed.  Guests who ignore this rule will lose their security deposit.  I'm sorry about this but the neighbors have complained about the noise!  Treat the house as your own so leave it in the same condition as you found it.  Thanks!",""
"319",1176967,"",70084472212,"verified","Barnes","Brooklyn","Greenpoint",40.72488,-73.95018,"United States","US",TRUE,"flexible","Private room",2018,"$920 ","$184 ",2,1,"3/28/2026",0.01,3,1,73,"Check-In is 3pm.  Check-Out is 12 Noon.  In order to keep the apartment clean and tidy, we ask all guests to adhere to these Check-In and Check-Out times. No parties. No pets. No smoking.   Yes, enjoying yourself.",""
"320",1177520,"BROOKLYN > Guest Room w/ King Bed in Williamsburg",59305845429,"verified","Holmes","","Williamsburg",40.71398,-73.95763,"United States","US",FALSE,"strict","Private room",2017,"$1,080 ","$216 ",2,220,"6/22/2019",2.17,3,2,361,"",""
"321",1178072,"Bright Cozy Chinatown Studio Apt.",31767549581,"unconfirmed","Stewart","Manhattan","Lower East Side",40.71876,-73.98394,"United States","US",FALSE,"flexible","Entire home/apt",2017,"$824 ","$165 ",3,286,"6/27/2019",2.81,1,1,177,"",""
"322",1178624,"Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm",12345699010,"verified","Carroll","Brooklyn","South Slope",40.66552,-73.99019,"United States","US",TRUE,"flexible","Entire home/apt",2011,"$1,038 ","$208 ",2,398,"6/28/2019",3.97,5,3,245,"Apartment has stairs, so its most appropriate for children 6 years or older. Smoking is allowed outside on the porch but not inside apartment. Cats are allowed, but not dogs as pets (noise consideration).",""
"323",1179177,"",98461689008,"verified","Rogers","Brooklyn","Greenpoint",40.73749,-73.95292,"United States","US",TRUE,"strict","Private room",2004,"$1,074 ","$215 ",3,36,"7/1/2019",0.36,1,28,272,"This is our home, not a hotel so we expect guests to leave it as clean as they found it.  No smoking in the house. No pets are allowed.",""
"324",1179729,"Hells Kitchen Garden of Eden",71445626554,"verified","Ellis","Manhattan","Hell's Kitchen",40.76248,-73.9913,"United States","US",TRUE,"flexible","Private room",2014,"$72 ","$14 ",3,36,"6/14/2019",0.36,1,1,386,"",""
"325",1180281,"Historic House Boerum Hill, BK, NYC",51050931496,"verified","Wright","Brooklyn","Boerum Hill",40.68674,-73.98876,"United States","US",TRUE,"moderate","Entire home/apt",2013,"$162 ","$32 ",4,6,"2/5/2016",0.1,5,1,247,"No smoking  Not suitable for pets  No parties or events  Check-in time is after 2pm Quiet hours: 10pm-8am - Please refrain from loud noise after 10pm as this is a family neighborhood. Music and voices . - No parties. Although we want your group to have tons of fun, additional unnamed guests at a party will result in a 100% loss of deposit. AGREEMENT This Lease Agreement (the “Agreement"") is made by and between Airbnb host (“Homeowner"") and (“Guest"") as of the date last set forth on the agreement made via the (website hidden). For good and valuable consideration, the sufficiency of which is acknowledged, the parties hereby agree as follows: 1. Property. The property address will be disclosed at time of booking. 2. Rental Party. The rental party shall consist of Adults and Children (under age 18). The maximum number of guests is limited to 2 persons. Additional guests staying the night beyond the agreed upon number is not allowed. Any guests found staying at the house over the agreed num",""
"326",1180834,"Lovely 3 bedroom in Italianate Brownstone w/garden",74406592227,"verified","Mason","Brooklyn","Clinton Hill",40.6848,-73.96219,"United States","US",FALSE,"flexible","Entire home/apt",2006,"$701 ","$140 ",6,14,"4/20/2019",0.3,4,1,394,"• Check-in time is 3PM. This is my home and my sanctuary and I'm happy to share it with gentle people who are respectful of themselves and others. House goes quiet at 10 PM, and is smoke and drug-free always. Social drinking, especially with your meals, is A-OK. If you're a musician, you're welcome to use my gear, and we can even lay down a jam! Please note: We have clicked ""Hot Tub"" as an amenity because what we have, a jacuzzi-stye therapeutic bath, comes very close. Typically, Hot Tubs are big, hold 6-8 people and are out on the deck somewhere. What we have is a tub that makes serious bubbles with both water and air jets, and comes with a built-in customized 4-head shower. This tub also happens to be extra deep, extra wide, and extra long. You will love it!",""
"327",1181386,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",20607602860,"unconfirmed","Ross","Brooklyn","Williamsburg",40.70516,-73.95455,"United States","US",TRUE,"moderate","Private room",2021,"$566 ","$113 ",14,76,"3/31/2019",0.76,5,6,179,"",""
"328",1181938,"Cozy room in East Village with AC",28145791656,"verified","Chapman","Manhattan","East Village",40.72329,-73.98486,"United States","US",FALSE,"flexible","Private room",2019,"$741 ","$148 ",NA,182,"7/4/2019",1.81,4,1,NA,"This is a non smoking house.  Quiet hours are from 10pm until 8am.  Cars must be parked within fence so as not to block neighbors driveway.  One parking spot only per room. Please don't use the kitchen for cooking as cleanliness becomes difficult to maintain with the velocity of guests that we host.   Please place dirty dishes in the dishwasher unless it’s full of clean dishes!",""
